func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.000242102	0.00413048	0.0330439
tanh	float	2000	1.13193e-05	0.176689	1.41351
tanh	float	4000	1.74963e-05	0.22862	1.82896
tanh	float	8000	3.73526e-05	0.214175	1.7134
tanh	float	16000	5.25644e-05	0.304389	2.43511
tanh	float	32000	4.98242e-05	0.642258	5.13807
tanh	float	64000	9.3864e-05	0.681838	5.4547
tanh	float	128000	0.000208145	0.614957	4.91966
tanh	float	256000	0.000393812	0.650057	5.20045
tanh	float	512000	0.000705912	0.725303	5.80242
tanh	float	1024000	0.00124283	0.823926	6.59141
tanh	float	2048000	0.00236344	0.866533	6.93226
tanh	float	4096000	0.00465168	0.880541	7.04433
tanh	float	8192000	0.00943365	0.868381	6.94705
tanh	float	16384000	0.0184994	0.885652	7.08521
tanh	float	32768000	0.0363396	0.901717	7.21374
tanh	float	65536000	0.0722926	0.906539	7.25231
tanh	double	1000	1.22471e-05	0.081652	1.30643
tanh	double	2000	1.37366e-05	0.145596	2.32954
tanh	double	4000	1.9683e-05	0.203221	3.25154
tanh	double	8000	7.6874e-05	0.104066	1.66506
tanh	double	16000	4.40063e-05	0.363584	5.81735
tanh	double	32000	8.63346e-05	0.370651	5.93041
tanh	double	64000	0.000163433	0.391598	6.26556
tanh	double	128000	0.000389536	0.328596	5.25754
tanh	double	256000	0.000613272	0.417433	6.67893
tanh	double	512000	0.00107897	0.474527	7.59243
tanh	double	1024000	0.00204413	0.500946	8.01514
tanh	double	2048000	0.00399651	0.512448	8.19916
tanh	double	4096000	0.0078333	0.522896	8.36633
tanh	double	8192000	0.0153987	0.531992	8.51187
tanh	double	16384000	0.0306038	0.535359	8.56574
tanh	double	32768000	0.061195	0.535468	8.56749
tanh	double	65536000	0.121573	0.539067	8.62507
