func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	0.0018293	0.00109331	0.00655987
vv_add	float	2000	0.00183311	0.00218208	0.0130925
vv_add	float	4000	0.00185013	0.00432401	0.0259441
vv_add	float	8000	0.00188602	0.00848348	0.0509009
vv_add	float	16000	0.00195559	0.0163634	0.0981802
vv_add	float	32000	0.00226596	0.0282441	0.169465
vv_add	float	64000	0.00261075	0.0490281	0.294169
vv_add	float	128000	0.00361227	0.0708696	0.425218
vv_add	float	256000	0.00449213	0.113977	0.683862
vv_add	float	512000	0.00702778	0.145708	0.874245
vv_add	float	1024000	0.0119593	0.171247	1.02748
vv_add	float	2048000	0.0208754	0.196211	1.17727
vv_add	float	4096000	0.0400084	0.204757	1.22854
vv_add	float	8192000	0.081624	0.200725	1.20435
vv_add	float	16384000	0.157509	0.208039	1.24824
vv_add	float	32768000	0.311515	0.210378	1.26227
