func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tanh	float	1000	0.00168015	0.000595184	0.00476147
tanh	float	2000	7.3309e-06	0.272818	2.18254
tanh	float	4000	3.82837e-05	0.104483	0.835865
tanh	float	8000	7.53474e-05	0.106175	0.849399
tanh	float	16000	0.000277585	0.05764	0.46112
tanh	float	32000	0.000975148	0.0328155	0.262524
tanh	float	64000	2.39552e-05	2.67165	21.3732
tanh	float	128000	4.20698e-05	3.04256	24.3405
tanh	float	256000	7.67856e-05	3.33396	26.6717
tanh	float	512000	0.000140784	3.63678	29.0943
tanh	float	1024000	0.000275821	3.71255	29.7004
tanh	float	2048000	0.00054962	3.72621	29.8097
tanh	float	4096000	0.00108158	3.78704	30.2963
tanh	float	8192000	0.00214825	3.81333	30.5067
tanh	float	16384000	0.00491979	3.33022	26.6418
tanh	float	32768000	0.0115151	2.84566	22.7652
tanh	float	65536000	0.0236766	2.76797	22.1437
tanh	double	1000	1.19682e-05	0.0835548	1.33688
tanh	double	2000	1.35111e-05	0.148026	2.36842
tanh	double	4000	7.51342e-05	0.0532381	0.851809
tanh	double	8000	6.44981e-05	0.124035	1.98455
tanh	double	16000	0.00117812	0.0135809	0.217295
tanh	double	32000	2.17334e-05	1.47239	23.5582
tanh	double	64000	4.2779e-05	1.49606	23.937
tanh	double	128000	6.40376e-05	1.99883	31.9812
tanh	double	256000	0.000116418	2.19898	35.1837
tanh	double	512000	0.00022831	2.24256	35.881
tanh	double	1024000	0.000690521	1.48294	23.727
tanh	double	2048000	0.000900386	2.27458	36.3933
tanh	double	4096000	0.00179807	2.27799	36.4479
tanh	double	8192000	0.00495639	1.65281	26.445
tanh	double	16384000	0.0124915	1.31161	20.9858
tanh	double	32768000	0.0227251	1.44193	23.0709
tanh	double	65536000	0.0503741	1.30099	20.8158
