func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	float	1000	1.62756e-05	0.122883	0.7373
vv_sub	float	2000	1.69971e-05	0.235334	1.41201
vv_sub	float	4000	1.8998e-05	0.421097	2.52658
vv_sub	float	8000	2.24063e-05	0.714085	4.28451
vv_sub	float	16000	3.00999e-05	1.06313	6.37876
vv_sub	float	32000	4.77658e-05	1.33987	8.03922
vv_sub	float	64000	8.29879e-05	1.54239	9.25436
vv_sub	float	128000	0.000135724	1.88617	11.317
vv_sub	float	256000	0.000243568	2.10208	12.6125
vv_sub	float	512000	0.000480504	2.13109	12.7866
vv_sub	float	1024000	0.000845483	2.42229	14.5337
vv_sub	float	2048000	0.00163025	2.5125	15.075
vv_sub	float	4096000	0.00647972	1.26425	7.58551
vv_sub	float	8192000	0.0135125	1.21251	7.27503
vv_sub	float	16384000	0.0439108	0.746241	4.47745
vv_sub	float	32768000	0.0823716	0.795614	4.77368
vv_sub	float	65536000	0.147386	0.889313	5.33588
vv_sub	double	1000	1.75728e-05	0.113812	1.36575
vv_sub	double	2000	1.94316e-05	0.20585	2.4702
vv_sub	double	4000	2.23932e-05	0.357251	4.28702
vv_sub	double	8000	3.03474e-05	0.527228	6.32674
vv_sub	double	16000	4.47557e-05	0.714993	8.57991
vv_sub	double	32000	6.78387e-05	0.943414	11.321
vv_sub	double	64000	0.000109436	1.16963	14.0356
vv_sub	double	128000	0.000195685	1.30823	15.6987
vv_sub	double	256000	0.000320887	1.59558	19.1469
vv_sub	double	512000	0.000617561	1.65813	19.8976
vv_sub	double	1024000	0.00133306	1.53631	18.4358
vv_sub	double	2048000	0.00609892	0.671594	8.05913
vv_sub	double	4096000	0.0169019	0.48468	5.81616
vv_sub	double	8192000	0.0447175	0.366389	4.39667
vv_sub	double	16384000	0.070605	0.464103	5.56923
vv_sub	double	32768000	0.146527	0.447264	5.36717
vv_sub	double	65536000	0.342124	0.383113	4.59735
