func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	6.663e-07	3.00165	6.0033
nrm2	float	2000	9.813e-07	4.07623	8.15245
nrm2	float	4000	8.532e-07	9.37647	18.7529
nrm2	float	8000	1.6666e-06	9.60038	19.2008
nrm2	float	16000	3.7498e-06	8.53379	17.0676
nrm2	float	32000	1.14201e-05	5.60415	11.2083
nrm2	float	64000	9.8729e-06	12.9648	25.9296
nrm2	float	128000	1.04172e-05	24.5747	49.1495
nrm2	float	256000	1.38821e-05	36.882	73.7641
nrm2	float	512000	1.78062e-05	57.5081	115.016
nrm2	float	1024000	2.8545e-05	71.7464	143.493
nrm2	float	2048000	4.55631e-05	89.8973	179.795
nrm2	float	4096000	8.23732e-05	99.4498	198.9
nrm2	float	8192000	0.00015614	104.932	209.863
nrm2	float	16384000	0.0012007	27.2908	54.5815
nrm2	float	32768000	0.00919656	7.12614	14.2523
nrm2	float	65536000	0.00821213	15.9608	31.9216
nrm2	double	1000	4.817e-07	4.15196	16.6078
nrm2	double	2000	8.43e-07	4.74496	18.9798
nrm2	double	4000	1.6281e-06	4.9137	19.6548
nrm2	double	8000	3.2067e-06	4.98955	19.9582
nrm2	double	16000	6.4142e-06	4.98893	19.9557
nrm2	double	32000	7.5304e-06	8.49888	33.9955
nrm2	double	64000	9.5557e-06	13.3951	53.5806
nrm2	double	128000	1.23606e-05	20.711	82.8439
nrm2	double	256000	1.52769e-05	33.5147	134.059
nrm2	double	512000	2.08192e-05	49.1854	196.741
nrm2	double	1024000	3.34646e-05	61.199	244.796
nrm2	double	2048000	5.79058e-05	70.7356	282.942
nrm2	double	4096000	0.000325774	25.1463	100.585
nrm2	double	8192000	0.00370912	4.41722	17.6689
nrm2	double	16384000	0.00277301	11.8168	47.267
nrm2	double	32768000	0.0278516	2.35304	9.41216
nrm2	double	65536000	0.0263955	4.96569	19.8628
