func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
scal	float	1000	0.000249971	0.00400047	0.0320038
scal	float	2000	0.000276298	0.00723857	0.0579086
scal	float	4000	0.000281301	0.0142196	0.113757
scal	float	8000	0.000285954	0.0279766	0.223813
scal	float	16000	0.000325403	0.0491698	0.393358
scal	float	32000	0.000322624	0.0991865	0.793492
scal	float	64000	0.000316435	0.202253	1.61802
scal	float	128000	0.000313303	0.40855	3.2684
scal	float	256000	0.00028483	0.898782	7.19026
scal	float	512000	0.000293786	1.74276	13.9421
scal	float	1024000	0.000377474	2.71277	21.7022
scal	float	2048000	0.000433936	4.71959	37.7567
scal	float	4096000	0.000591059	6.92994	55.4395
scal	float	8192000	0.000927426	8.83305	70.6644
scal	float	16384000	0.00161135	10.1679	81.3429
scal	float	32768000	0.00324114	10.11	80.8802
scal	float	65536000	0.00562031	11.6606	93.2846
scal	double	1000	0.000323051	0.00309549	0.0495278
scal	double	2000	0.000342988	0.00583111	0.0932977
scal	double	4000	0.000319426	0.0125225	0.20036
scal	double	8000	0.000339857	0.0235393	0.376629
scal	double	16000	0.00032809	0.0487671	0.780273
scal	double	32000	0.000330792	0.0967374	1.5478
scal	double	64000	0.000981416	0.0652119	1.04339
scal	double	128000	0.000304303	0.420633	6.73013
scal	double	256000	0.00032044	0.798901	12.7824
scal	double	512000	0.000386117	1.32602	21.2164
scal	double	1024000	0.000450409	2.27349	36.3758
scal	double	2048000	0.000615033	3.3299	53.2785
scal	double	4096000	0.000932988	4.3902	70.2431
scal	double	8192000	0.00160637	5.0997	81.5952
scal	double	16384000	0.0029372	5.5781	89.2496
