func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
axpyz	float	1000	0.000940033	0.00212758	0.0127655
axpyz	float	2000	0.000939761	0.0042564	0.0255384
axpyz	float	4000	0.000944231	0.0084725	0.050835
axpyz	float	8000	0.000958096	0.0166998	0.100199
axpyz	float	16000	0.000986731	0.0324303	0.194582
axpyz	float	32000	0.00103821	0.0616447	0.369868
axpyz	float	64000	0.00114077	0.112205	0.673231
axpyz	float	128000	0.00135982	0.18826	1.12956
axpyz	float	256000	0.0017786	0.287867	1.7272
axpyz	float	512000	0.00279653	0.366169	2.19701
axpyz	float	1024000	0.00410106	0.499383	2.9963
axpyz	float	2048000	0.00709556	0.577263	3.46358
axpyz	float	4096000	0.0116573	0.702738	4.21643
axpyz	float	8192000	0.0223083	0.734436	4.40662
axpyz	float	16384000	0.0432023	0.758477	4.55086
axpyz	float	32768000	0.0868051	0.754979	4.52987
axpyz	float	65536000	0.177199	0.73969	4.43814
axpyz	double	1000	0.000718799	0.00278242	0.033389
axpyz	double	2000	0.000722939	0.00553297	0.0663956
axpyz	double	4000	0.000742668	0.010772	0.129264
axpyz	double	8000	0.000746937	0.0214208	0.25705
axpyz	double	16000	0.000772195	0.0414403	0.497284
axpyz	double	32000	0.00082711	0.0773779	0.928535
axpyz	double	64000	0.000942899	0.135752	1.62902
axpyz	double	128000	0.00116472	0.219794	2.63753
axpyz	double	256000	0.00158571	0.322884	3.87461
axpyz	double	512000	0.00243315	0.420854	5.05024
axpyz	double	1024000	0.00417738	0.49026	5.88312
axpyz	double	2048000	0.00759746	0.539127	6.46953
axpyz	double	4096000	0.014358	0.570553	6.84663
axpyz	double	8192000	0.0284262	0.576369	6.91643
axpyz	double	16384000	0.0559185	0.585996	7.03195
axpyz	double	32768000	0.11157	0.587399	7.04879
