func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	float	1000	0.000504464	0.0039646	0.0158584
dot	float	2000	0.000509301	0.0078539	0.0314156
dot	float	4000	0.000507657	0.0157587	0.0630346
dot	float	8000	0.000509091	0.0314286	0.125714
dot	float	16000	0.000512201	0.0624755	0.249902
dot	float	32000	0.000511422	0.125141	0.500565
dot	float	64000	0.000510895	0.250541	1.00216
dot	float	128000	0.000734332	0.348616	1.39446
dot	float	256000	0.000765264	0.66905	2.6762
dot	float	512000	0.000771189	1.32782	5.31128
dot	float	1024000	0.000812699	2.52	10.08
dot	float	2048000	0.000900473	4.54872	18.1949
dot	float	4096000	0.00104941	7.80628	31.2251
dot	float	8192000	0.00138681	11.8141	47.2565
dot	float	16384000	0.00200838	16.3157	65.2627
dot	float	32768000	0.00326588	20.0669	80.2674
dot	float	65536000	0.0058545	22.3882	89.553
dot	double	1000	0.000663274	0.00301535	0.0241228
dot	double	2000	0.000674807	0.00592762	0.047421
dot	double	4000	0.000663726	0.0120532	0.0964253
dot	double	8000	0.000463243	0.0345391	0.276313
dot	double	16000	0.000465325	0.0687692	0.550153
dot	double	32000	0.000466236	0.137269	1.09816
dot	double	64000	0.00046619	0.274566	2.19653
dot	double	128000	0.000483204	0.529797	4.23838
dot	double	256000	0.000500284	1.02342	8.18735
dot	double	512000	0.000527448	1.94142	15.5314
dot	double	1024000	0.000630895	3.24618	25.9695
dot	double	2048000	0.000791628	5.17415	41.3932
dot	double	4096000	0.00111329	7.35835	58.8668
dot	double	8192000	0.00174339	9.39777	75.1821
dot	double	16384000	0.00300924	10.8891	87.1131
dot	double	32768000	0.0055484	11.8117	94.4935
dot	double	65536000	0.0106149	12.3479	98.7836
