func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.417e-07	4.13736	16.5494
asum	float	2000	2.736e-07	7.30994	29.2398
asum	float	4000	4.889e-07	8.18163	32.7265
asum	float	8000	1.0115e-06	7.90905	31.6362
asum	float	16000	2.0932e-06	7.6438	30.5752
asum	float	32000	1.07343e-05	2.9811	11.9244
asum	float	64000	7.2534e-06	8.82345	35.2938
asum	float	128000	9.2635e-06	13.8177	55.2707
asum	float	256000	9.8591e-06	25.9659	103.863
asum	float	512000	1.21087e-05	42.2836	169.135
asum	float	1024000	1.81858e-05	56.3077	225.231
asum	float	2048000	3.25415e-05	62.935	251.74
asum	float	4096000	5.87955e-05	69.6652	278.661
asum	float	8192000	0.000118878	68.9112	275.645
asum	float	16384000	0.00122645	13.3589	53.4357
asum	float	32768000	0.0130811	2.50499	10.02
asum	float	65536000	0.00503389	13.019	52.0759
asum	double	1000	3.032e-07	3.29815	26.3852
asum	double	2000	4.884e-07	4.095	32.76
asum	double	4000	9.839e-07	4.06545	32.5236
asum	double	8000	2.0923e-06	3.82354	30.5883
asum	double	16000	6.1323e-06	2.60914	20.8731
asum	double	32000	7.9183e-06	4.04127	32.3302
asum	double	64000	8.9336e-06	7.16397	57.3117
asum	double	128000	1.13891e-05	11.2388	89.9105
asum	double	256000	1.30776e-05	19.5755	156.604
asum	double	512000	1.87386e-05	27.3233	218.586
asum	double	1024000	3.33742e-05	30.6824	245.459
asum	double	2048000	5.96789e-05	34.317	274.536
asum	double	4096000	0.000156529	26.1676	209.341
asum	double	8192000	0.00387285	2.11524	16.9219
asum	double	16384000	0.0137718	1.18967	9.51739
asum	double	32768000	0.012319	2.65996	21.2797
asum	double	65536000	0.0466867	1.40374	11.2299
