func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_mul	float	1000	1.74201e-05	0.11481	0.688859
vv_mul	float	2000	1.79244e-05	0.223159	1.33896
vv_mul	float	4000	1.95161e-05	0.409918	2.45951
vv_mul	float	8000	2.29579e-05	0.696928	4.18157
vv_mul	float	16000	3.11397e-05	1.02763	6.16576
vv_mul	float	32000	9.22583e-05	0.693705	4.16223
vv_mul	float	64000	7.99808e-05	1.60038	9.6023
vv_mul	float	128000	0.000132649	1.92991	11.5794
vv_mul	float	256000	0.000238173	2.1497	12.8982
vv_mul	float	512000	0.000466114	2.19689	13.1813
vv_mul	float	1024000	0.000781647	2.62011	15.7206
vv_mul	float	2048000	0.00162356	2.52284	15.1371
vv_mul	float	4096000	0.00658536	1.24397	7.46383
vv_mul	float	8192000	0.0151396	1.08219	6.49316
vv_mul	float	16384000	0.0438053	0.748038	4.48823
vv_mul	float	32768000	0.0900924	0.727431	4.36459
vv_mul	float	65536000	0.149187	0.878576	5.27146
vv_mul	double	1000	1.75986e-05	0.113645	1.36374
vv_mul	double	2000	1.96567e-05	0.203493	2.44192
vv_mul	double	4000	2.29971e-05	0.34787	4.17444
vv_mul	double	8000	3.14665e-05	0.508477	6.10173
vv_mul	double	16000	4.5409e-05	0.704706	8.45647
vv_mul	double	32000	6.82606e-05	0.937583	11.251
vv_mul	double	64000	0.000108698	1.17757	14.1309
vv_mul	double	128000	0.000166827	1.53453	18.4143
vv_mul	double	256000	0.000366587	1.39667	16.76
vv_mul	double	512000	0.00065548	1.56221	18.7466
vv_mul	double	1024000	0.00132032	1.55114	18.6137
vv_mul	double	2048000	0.00616349	0.664558	7.9747
vv_mul	double	4096000	0.0166374	0.492384	5.90861
vv_mul	double	8192000	0.0454129	0.360779	4.32935
vv_mul	double	16384000	0.0830115	0.394741	4.73689
vv_mul	double	32768000	0.149193	0.43927	5.27124
vv_mul	double	65536000	0.335275	0.390939	4.69127
