func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sinh(CRS)	CRS	float	10000	10000	0.00102243	0.792228
m_sinh(CRS)	CRS	float	20000	20000	0.00175604	0.92253
m_sinh(CRS)	CRS	float	30000	30000	0.00285974	0.849728
m_sinh(CRS)	CRS	float	40000	40000	0.00380885	0.85065
m_sinh(CRS)	CRS	float	50000	50000	0.00474399	0.853712
m_sinh(CRS)	CRS	float	60000	60000	0.00556511	0.873298
m_sinh(CRS)	CRS	float	70000	70000	0.00660657	0.858236
m_sinh(CRS)	CRS	float	80000	80000	0.00764806	0.847273
m_sinh(CRS)	CRS	float	90000	90000	0.00853801	0.853829
m_sinh(CRS)	CRS	float	100000	100000	0.00953372	0.849616
m_sinh(CRS)	CRS	double	10000	10000	0.00098794	0.819888
m_sinh(CRS)	CRS	double	20000	20000	0.00273499	0.592324
m_sinh(CRS)	CRS	double	30000	30000	0.0040212	0.604297
m_sinh(CRS)	CRS	double	40000	40000	0.00546432	0.592938
m_sinh(CRS)	CRS	double	50000	50000	0.00692975	0.584437
m_sinh(CRS)	CRS	double	60000	60000	0.00816902	0.59493
m_sinh(CRS)	CRS	double	70000	70000	0.00968258	0.585587
m_sinh(CRS)	CRS	double	80000	80000	0.0111632	0.580481
m_sinh(CRS)	CRS	double	90000	90000	0.0125574	0.580536
m_sinh(CRS)	CRS	double	100000	100000	0.0139423	0.580964
