func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
copy	vector	float	1000	1.25733e-07	0	63.6267
copy	vector	float	10000	9.33533e-07	0	85.6959
copy	vector	float	100000	9.69167e-06	0	82.5451
copy	vector	float	1000000	0.000525586	0	15.2211
copy	vector	float	10000000	0.00477236	0	16.7632
copy	vector	float	100000000	0.0523034	0	15.2954
copy	vector	double	1000	2.09533e-07	0	76.3602
copy	vector	double	10000	1.78097e-06	0	89.8389
copy	vector	double	100000	2.02564e-05	0	78.9875
copy	vector	double	1000000	0.00100073	0	15.9884
copy	vector	double	10000000	0.0094934	0	16.8538
copy	vector	double	100000000	0.104521	0	15.3079
