func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.000257916	3.14056	25.1245
mscal(CRS)	CRS	float	20000	20000	0.000451598	3.58726	28.6981
mscal(CRS)	CRS	float	30000	30000	0.000646939	3.75615	30.0492
mscal(CRS)	CRS	float	40000	40000	0.000841997	3.84799	30.7839
mscal(CRS)	CRS	float	50000	50000	0.00103712	3.90506	31.2405
mscal(CRS)	CRS	float	60000	60000	0.00123174	3.94562	31.565
mscal(CRS)	CRS	float	70000	70000	0.00142769	3.97144	31.7715
mscal(CRS)	CRS	float	80000	80000	0.00146085	4.43577	35.4861
mscal(CRS)	CRS	float	90000	90000	0.00151932	4.7982	38.3856
mscal(CRS)	CRS	float	100000	100000	0.00157563	5.1408	41.1264
mscal(CRS)	CRS	double	10000	10000	0.000324059	2.49955	39.9927
mscal(CRS)	CRS	double	20000	20000	0.000589068	2.75011	44.0017
mscal(CRS)	CRS	double	30000	30000	0.000853117	2.84838	45.574
mscal(CRS)	CRS	double	40000	40000	0.00111861	2.89644	46.3431
mscal(CRS)	CRS	double	50000	50000	0.00138241	2.92967	46.8748
mscal(CRS)	CRS	double	60000	60000	0.00164821	2.94865	47.1785
mscal(CRS)	CRS	double	70000	70000	0.00191125	2.96664	47.4663
mscal(CRS)	CRS	double	80000	80000	0.00217591	2.97807	47.6491
mscal(CRS)	CRS	double	90000	90000	0.00243847	2.98957	47.8332
mscal(CRS)	CRS	double	100000	100000	0.0027343	2.96236	47.3978
