func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(Dense)	Dense	float	1000	1000	0.00010379	9.63488
m_reciprocal(Dense)	Dense	float	2000	2000	0.0012481	3.20487
m_reciprocal(Dense)	Dense	float	3000	3000	0.00306485	2.93652
m_reciprocal(Dense)	Dense	float	4000	4000	0.0054402	2.94107
m_reciprocal(Dense)	Dense	float	5000	5000	0.00847481	2.94992
m_reciprocal(Dense)	Dense	float	6000	6000	0.0121664	2.95898
m_reciprocal(Dense)	Dense	float	7000	7000	0.0170955	2.86626
m_reciprocal(Dense)	Dense	float	8000	8000	0.0227172	2.81725
m_reciprocal(Dense)	Dense	float	9000	9000	0.029108	2.78274
m_reciprocal(Dense)	Dense	float	10000	10000	0.0361652	2.76509
m_reciprocal(Dense)	Dense	double	1000	1000	0.000153314	6.52254
m_reciprocal(Dense)	Dense	double	2000	2000	0.00271168	1.4751
m_reciprocal(Dense)	Dense	double	3000	3000	0.00607829	1.48068
m_reciprocal(Dense)	Dense	double	4000	4000	0.0108216	1.47852
m_reciprocal(Dense)	Dense	double	5000	5000	0.0174462	1.43298
m_reciprocal(Dense)	Dense	double	6000	6000	0.0256259	1.40483
m_reciprocal(Dense)	Dense	double	7000	7000	0.03537	1.38535
m_reciprocal(Dense)	Dense	double	8000	8000	0.0464695	1.37725
m_reciprocal(Dense)	Dense	double	9000	9000	0.0590582	1.37153
m_reciprocal(Dense)	Dense	double	10000	10000	0.0731344	1.36735
