func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_div(CRS,CRS,CRS)	CRS	float	10000	10000	0.000854715	1.89537	11.3722
mm_div(CRS,CRS,CRS)	CRS	float	20000	20000	0.00175964	1.84129	11.0477
mm_div(CRS,CRS,CRS)	CRS	float	30000	30000	0.00263595	1.84374	11.0624
mm_div(CRS,CRS,CRS)	CRS	float	40000	40000	0.0035853	1.80738	10.8443
mm_div(CRS,CRS,CRS)	CRS	float	50000	50000	0.00448863	1.80456	10.8274
mm_div(CRS,CRS,CRS)	CRS	float	60000	60000	0.00538339	1.80555	10.8333
mm_div(CRS,CRS,CRS)	CRS	float	70000	70000	0.00628051	1.80558	10.8335
mm_div(CRS,CRS,CRS)	CRS	float	80000	80000	0.0071667	1.80836	10.8502
mm_div(CRS,CRS,CRS)	CRS	float	90000	90000	0.00807171	1.80631	10.8378
mm_div(CRS,CRS,CRS)	CRS	float	100000	100000	0.00894959	1.81014	10.8608
mm_div(CRS,CRS,CRS)	CRS	double	10000	10000	0.00174408	0.928855	11.1463
mm_div(CRS,CRS,CRS)	CRS	double	20000	20000	0.00346428	0.935261	11.2231
mm_div(CRS,CRS,CRS)	CRS	double	30000	30000	0.00536449	0.905958	10.8715
mm_div(CRS,CRS,CRS)	CRS	double	40000	40000	0.00716399	0.904524	10.8543
mm_div(CRS,CRS,CRS)	CRS	double	50000	50000	0.00894786	0.905244	10.8629
mm_div(CRS,CRS,CRS)	CRS	double	60000	60000	0.0107953	0.900395	10.8047
mm_div(CRS,CRS,CRS)	CRS	double	70000	70000	0.0125379	0.904455	10.8535
mm_div(CRS,CRS,CRS)	CRS	double	80000	80000	0.0143114	0.90557	10.8668
mm_div(CRS,CRS,CRS)	CRS	double	90000	90000	0.0161002	0.905577	10.8669
mm_div(CRS,CRS,CRS)	CRS	double	100000	100000	0.0179003	0.905011	10.8601
