func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
tan	vector	float	1000	1.32723e-05	0.0753451	0.602761
tan	vector	float	10000	1.54071e-05	0.649051	5.19241
tan	vector	float	100000	9.28779e-05	1.07668	8.61346
tan	vector	float	1000000	0.000886925	1.12749	9.01993
tan	vector	float	10000000	0.00905895	1.10388	8.83105
tan	vector	float	100000000	0.0902677	1.10782	8.86253
tan	vector	double	1000	1.07044e-05	0.0934195	1.49471
tan	vector	double	10000	2.31176e-05	0.432571	6.92113
tan	vector	double	100000	0.000148041	0.675488	10.8078
tan	vector	double	1000000	0.00138866	0.720119	11.5219
tan	vector	double	10000000	0.013808	0.724218	11.5875
tan	vector	double	100000000	0.139661	0.716022	11.4563
