func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(Dense)	Dense	float	1000	1000	0.000180743	5.53271	44.2617
mscal(Dense)	Dense	float	2000	2000	0.000542496	7.37333	58.9866
mscal(Dense)	Dense	float	3000	3000	0.00113864	7.90414	63.2331
mscal(Dense)	Dense	float	4000	4000	0.00198251	8.07059	64.5647
mscal(Dense)	Dense	float	5000	5000	0.00276073	9.05559	72.4447
mscal(Dense)	Dense	float	6000	6000	0.00355179	10.1357	81.0859
mscal(Dense)	Dense	float	7000	7000	0.00468183	10.466	83.728
mscal(Dense)	Dense	float	8000	8000	0.00617693	10.3611	82.8891
mscal(Dense)	Dense	float	9000	9000	0.00789873	10.2548	82.0385
mscal(Dense)	Dense	float	10000	10000	0.00949673	10.5299	84.2395
mscal(Dense)	Dense	double	1000	1000	0.000262092	3.81545	61.0472
mscal(Dense)	Dense	double	2000	2000	0.000751161	5.32509	85.2015
mscal(Dense)	Dense	double	3000	3000	0.00152155	5.91501	94.6401
mscal(Dense)	Dense	double	4000	4000	0.00265587	6.0244	96.3904
mscal(Dense)	Dense	double	5000	5000	0.00419382	5.96116	95.3785
mscal(Dense)	Dense	double	6000	6000	0.00602323	5.97686	95.6298
mscal(Dense)	Dense	double	7000	7000	0.00817997	5.99024	95.8439
mscal(Dense)	Dense	double	8000	8000	0.0106088	6.03273	96.5237
mscal(Dense)	Dense	double	9000	9000	0.0133613	6.06229	96.9967
mscal(Dense)	Dense	double	10000	10000	0.0164447	6.08098	97.2958
