func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_pow(Dense,Dense,Dense)	Dense	float	1000	1000	0.000338366	2.95538	35.4645
mm_pow(Dense,Dense,Dense)	Dense	float	2000	2000	0.00217923	1.83551	22.0261
mm_pow(Dense,Dense,Dense)	Dense	float	3000	3000	0.0048714	1.84752	22.1702
mm_pow(Dense,Dense,Dense)	Dense	float	4000	4000	0.00854984	1.87138	22.4566
mm_pow(Dense,Dense,Dense)	Dense	float	5000	5000	0.0137053	1.82412	21.8894
mm_pow(Dense,Dense,Dense)	Dense	float	6000	6000	0.019644	1.83262	21.9914
mm_pow(Dense,Dense,Dense)	Dense	float	7000	7000	0.0268996	1.82159	21.8591
mm_pow(Dense,Dense,Dense)	Dense	float	8000	8000	0.0349777	1.82974	21.9569
mm_pow(Dense,Dense,Dense)	Dense	float	9000	9000	0.0443441	1.82662	21.9195
mm_pow(Dense,Dense,Dense)	Dense	float	10000	10000	0.0546604	1.82948	21.9537
mm_pow(Dense,Dense,Dense)	Dense	double	1000	1000	0.00108851	0.918689	22.0485
mm_pow(Dense,Dense,Dense)	Dense	double	2000	2000	0.00430764	0.928582	22.286
mm_pow(Dense,Dense,Dense)	Dense	double	3000	3000	0.00991623	0.907603	21.7825
mm_pow(Dense,Dense,Dense)	Dense	double	4000	4000	0.0178417	0.896778	21.5227
mm_pow(Dense,Dense,Dense)	Dense	double	5000	5000	0.0274338	0.911285	21.8708
mm_pow(Dense,Dense,Dense)	Dense	double	6000	6000	0.0393005	0.916019	21.9844
mm_pow(Dense,Dense,Dense)	Dense	double	7000	7000	0.0537477	0.911667	21.88
mm_pow(Dense,Dense,Dense)	Dense	double	8000	8000	0.0701604	0.912195	21.8927
mm_pow(Dense,Dense,Dense)	Dense	double	9000	9000	0.0885487	0.914751	21.954
mm_pow(Dense,Dense,Dense)	Dense	double	10000	10000	0.108435	0.92221	22.133
