func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	0.000257176	6.2992	25.1968
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000451126	7.18202	28.7281
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000646782	7.51412	30.0565
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.000790119	8.2013	32.8052
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.000901091	8.9891	35.9564
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.00107057	9.07924	36.317
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.0013789	8.22395	32.8958
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00126476	10.247	40.988
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00141744	10.2861	41.1445
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.00162936	9.94255	39.7702
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000330035	4.90857	39.2685
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.000595909	5.43707	43.4966
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.000864813	5.61971	44.9577
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00113061	5.73143	45.8514
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.00139349	5.81275	46.502
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.00166598	5.83442	46.6753
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.00200878	5.64523	45.1618
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.00229892	5.63743	45.0994
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.00256361	5.6873	45.4984
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.00284824	5.68772	45.5018
