func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_sign(Dense)	Dense	float	1000	1000	0.000180489	5.54051
m_sign(Dense)	Dense	float	2000	2000	0.000542601	7.3719
m_sign(Dense)	Dense	float	3000	3000	0.00114031	7.89256
m_sign(Dense)	Dense	float	4000	4000	0.00184902	8.65323
m_sign(Dense)	Dense	float	5000	5000	0.00260806	9.58568
m_sign(Dense)	Dense	float	6000	6000	0.00352581	10.2104
m_sign(Dense)	Dense	float	7000	7000	0.00482197	10.1618
m_sign(Dense)	Dense	float	8000	8000	0.00615117	10.4045
m_sign(Dense)	Dense	float	9000	9000	0.00771631	10.4972
m_sign(Dense)	Dense	float	10000	10000	0.00950246	10.5236
m_sign(Dense)	Dense	double	1000	1000	0.000222623	4.4919
m_sign(Dense)	Dense	double	2000	2000	0.000747451	5.35152
m_sign(Dense)	Dense	double	3000	3000	0.00152142	5.91552
m_sign(Dense)	Dense	double	4000	4000	0.00265578	6.02459
m_sign(Dense)	Dense	double	5000	5000	0.00419284	5.96255
m_sign(Dense)	Dense	double	6000	6000	0.00602016	5.97991
m_sign(Dense)	Dense	double	7000	7000	0.00819941	5.97604
m_sign(Dense)	Dense	double	8000	8000	0.0106253	6.02333
m_sign(Dense)	Dense	double	9000	9000	0.0133784	6.05455
m_sign(Dense)	Dense	double	10000	10000	0.0164697	6.07174
