func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.00968914	0.167197
matvec(CRS)	CRS	float	20000	20000	0.000380768	8.50913
matvec(CRS)	CRS	float	30000	30000	0.000546678	8.89007
matvec(CRS)	CRS	float	40000	40000	0.000710496	9.12039
matvec(CRS)	CRS	float	50000	50000	0.000877245	9.23345
matvec(CRS)	CRS	float	60000	60000	0.00102517	9.48137
matvec(CRS)	CRS	float	70000	70000	0.00115231	9.84109
matvec(CRS)	CRS	float	80000	80000	0.00130999	9.89318
matvec(CRS)	CRS	float	90000	90000	0.00146993	9.91887
matvec(CRS)	CRS	float	100000	100000	0.00162142	9.99123
matvec(CRS)	CRS	double	10000	10000	0.000261998	6.18326
matvec(CRS)	CRS	double	20000	20000	0.000465579	6.95908
matvec(CRS)	CRS	double	30000	30000	0.000666959	7.2868
matvec(CRS)	CRS	double	40000	40000	0.000869666	7.45114
matvec(CRS)	CRS	double	50000	50000	0.00107223	7.55432
matvec(CRS)	CRS	double	60000	60000	0.00127245	7.63878
matvec(CRS)	CRS	double	70000	70000	0.001475	7.68815
matvec(CRS)	CRS	double	80000	80000	0.00167787	7.72408
matvec(CRS)	CRS	double	90000	90000	0.00187665	7.76917
matvec(CRS)	CRS	double	100000	100000	0.00208007	7.7882
