func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tan(CRS)	CRS	float	10000	10000	0.00196571	0.412066
m_tan(CRS)	CRS	float	20000	20000	0.0039185	0.413424
m_tan(CRS)	CRS	float	30000	30000	0.00587201	0.413827
m_tan(CRS)	CRS	float	40000	40000	0.00782448	0.414085
m_tan(CRS)	CRS	float	50000	50000	0.0099427	0.407334
m_tan(CRS)	CRS	float	60000	60000	0.011803	0.411761
m_tan(CRS)	CRS	float	70000	70000	0.0139096	0.407633
m_tan(CRS)	CRS	float	80000	80000	0.0159291	0.406802
m_tan(CRS)	CRS	float	90000	90000	0.0180533	0.403805
m_tan(CRS)	CRS	float	100000	100000	0.0201157	0.40267
m_tan(CRS)	CRS	double	10000	10000	0.00339875	0.238323
m_tan(CRS)	CRS	double	20000	20000	0.00678012	0.238934
m_tan(CRS)	CRS	double	30000	30000	0.0101817	0.238664
m_tan(CRS)	CRS	double	40000	40000	0.013698	0.236531
m_tan(CRS)	CRS	double	50000	50000	0.0171385	0.23631
m_tan(CRS)	CRS	double	60000	60000	0.0211801	0.22946
m_tan(CRS)	CRS	double	70000	70000	0.0241575	0.23471
m_tan(CRS)	CRS	double	80000	80000	0.0276369	0.234469
m_tan(CRS)	CRS	double	90000	90000	0.0310054	0.23512
m_tan(CRS)	CRS	double	100000	100000	0.0344371	0.235212
