func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mscal(CRS)	CRS	float	10000	10000	0.000104872	7.72368	61.7894
mscal(CRS)	CRS	float	20000	20000	0.000205053	7.90039	63.2032
mscal(CRS)	CRS	float	30000	30000	0.000288804	8.41402	67.3122
mscal(CRS)	CRS	float	40000	40000	0.000376933	8.59569	68.7655
mscal(CRS)	CRS	float	50000	50000	0.000474328	8.53839	68.3071
mscal(CRS)	CRS	float	60000	60000	0.00059279	8.19852	65.5882
mscal(CRS)	CRS	float	70000	70000	0.00240521	2.35738	18.859
mscal(CRS)	CRS	float	80000	80000	0.00371797	1.74289	13.9431
mscal(CRS)	CRS	float	90000	90000	0.00531944	1.37045	10.9636
mscal(CRS)	CRS	float	100000	100000	0.00635044	1.2755	10.204
mscal(CRS)	CRS	double	10000	10000	0.000123359	6.56619	105.059
mscal(CRS)	CRS	double	20000	20000	0.000228843	7.0791	113.266
mscal(CRS)	CRS	double	30000	30000	0.000505037	4.81153	76.9845
mscal(CRS)	CRS	double	40000	40000	0.00368523	0.879185	14.067
mscal(CRS)	CRS	double	50000	50000	0.0063706	0.635732	10.1717
mscal(CRS)	CRS	double	60000	60000	0.00858402	0.566169	9.0587
mscal(CRS)	CRS	double	70000	70000	0.0103242	0.549193	8.78708
mscal(CRS)	CRS	double	80000	80000	0.0120911	0.535931	8.57489
mscal(CRS)	CRS	double	90000	90000	0.0139464	0.522717	8.36348
mscal(CRS)	CRS	double	100000	100000	0.0165939	0.48813	7.81009
