func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_sub(CRS,CRS)	CRS	float	10000	10000	8.16692e-05	19.8361	79.3444
sm_sub(CRS,CRS)	CRS	float	20000	20000	0.000145512	22.2663	89.0651
sm_sub(CRS,CRS)	CRS	float	30000	30000	0.000618563	7.85692	31.4277
sm_sub(CRS,CRS)	CRS	float	40000	40000	0.00306551	2.11384	8.45535
sm_sub(CRS,CRS)	CRS	float	50000	50000	0.00530316	1.52739	6.10957
sm_sub(CRS,CRS)	CRS	float	60000	60000	0.0056587	1.71771	6.87083
sm_sub(CRS,CRS)	CRS	float	70000	70000	0.00699944	1.62013	6.48052
sm_sub(CRS,CRS)	CRS	float	80000	80000	0.00835927	1.55037	6.2015
sm_sub(CRS,CRS)	CRS	float	90000	90000	0.00962531	1.51476	6.05902
sm_sub(CRS,CRS)	CRS	float	100000	100000	0.0111814	1.44883	5.79534
sm_sub(CRS,CRS)	CRS	double	10000	10000	0.000147788	10.9617	87.6933
sm_sub(CRS,CRS)	CRS	double	20000	20000	0.00275293	1.17693	9.41542
sm_sub(CRS,CRS)	CRS	double	30000	30000	0.00581451	0.835839	6.68671
sm_sub(CRS,CRS)	CRS	double	40000	40000	0.00714578	0.906828	7.25463
sm_sub(CRS,CRS)	CRS	double	50000	50000	0.0110709	0.731651	5.85321
sm_sub(CRS,CRS)	CRS	double	60000	60000	0.0139458	0.696984	5.57587
sm_sub(CRS,CRS)	CRS	double	70000	70000	0.016369	0.692774	5.54219
sm_sub(CRS,CRS)	CRS	double	80000	80000	0.00939174	1.37994	11.0395
sm_sub(CRS,CRS)	CRS	double	90000	90000	0.0222832	0.654306	5.23445
sm_sub(CRS,CRS)	CRS	double	100000	100000	0.0238062	0.680494	5.44395
