func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sin	vector	float	1000	4.6159e-05	0.0216642	0.173314
sin	vector	float	10000	4.3798e-05	0.228321	1.82657
sin	vector	float	100000	7.14873e-05	1.39885	11.1908
sin	vector	float	1000000	0.000202042	4.94947	39.5958
sin	vector	float	10000000	0.0014846	6.73582	53.8866
sin	vector	float	100000000	0.0121139	8.25497	66.0397
sin	vector	double	1000	3.5216e-05	0.0283962	0.454339
sin	vector	double	10000	5.92374e-05	0.168812	2.701
sin	vector	double	100000	0.000148402	0.673846	10.7815
sin	vector	double	1000000	0.000549931	1.81841	29.0946
sin	vector	double	10000000	0.00458639	2.18036	34.8858
sin	vector	double	100000000	0.0428592	2.33322	37.3315
