func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_div(CRS,CRS)	CRS	float	10000	10000	0.000175311	9.24074	36.963
sm_div(CRS,CRS)	CRS	float	20000	20000	0.000338378	9.5751	38.3004
sm_div(CRS,CRS)	CRS	float	30000	30000	0.000598061	8.12626	32.505
sm_div(CRS,CRS)	CRS	float	40000	40000	0.00303528	2.13489	8.53957
sm_div(CRS,CRS)	CRS	float	50000	50000	0.00515208	1.57218	6.28872
sm_div(CRS,CRS)	CRS	float	60000	60000	0.00676578	1.43664	5.74656
sm_div(CRS,CRS)	CRS	float	70000	70000	0.00895095	1.2669	5.06762
sm_div(CRS,CRS)	CRS	float	80000	80000	0.00482171	2.68785	10.7514
sm_div(CRS,CRS)	CRS	float	90000	90000	0.00961887	1.51577	6.06308
sm_div(CRS,CRS)	CRS	float	100000	100000	0.0133386	1.21452	4.85808
sm_div(CRS,CRS)	CRS	double	10000	10000	0.000496697	3.26155	26.0924
sm_div(CRS,CRS)	CRS	double	20000	20000	0.00310935	1.04202	8.33615
sm_div(CRS,CRS)	CRS	double	30000	30000	0.00699524	0.694758	5.55806
sm_div(CRS,CRS)	CRS	double	40000	40000	0.00635238	1.02009	8.16072
sm_div(CRS,CRS)	CRS	double	50000	50000	0.0144325	0.561235	4.48988
sm_div(CRS,CRS)	CRS	double	60000	60000	0.0181584	0.53529	4.28232
sm_div(CRS,CRS)	CRS	double	70000	70000	0.0161918	0.700355	5.60284
sm_div(CRS,CRS)	CRS	double	80000	80000	0.0229739	0.564119	4.51295
sm_div(CRS,CRS)	CRS	double	90000	90000	0.00930838	1.56633	12.5306
sm_div(CRS,CRS)	CRS	double	100000	100000	0.0277388	0.58402	4.67216
