func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00876439	228.196
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0192259	351.09
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0580414	275.665
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0863164	362.04
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.130582	413.534
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.176297	486.394
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.241717	529.544
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.333009	547.282
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.481888	518.793
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0165914	120.544
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0376912	179.087
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0773145	206.947
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.117004	267.084
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.211001	255.923
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.321215	266.955
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.477002	268.343
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.683307	266.718
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.939653	266.056
