func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
ceil	vector	float	1000	1.09783e-05	0.0910888	0.72871
ceil	vector	float	10000	9.52763e-06	1.04958	8.39663
ceil	vector	float	100000	1.40026e-05	7.14155	57.1324
ceil	vector	float	1000000	5.86429e-05	17.0524	136.419
ceil	vector	float	10000000	0.000558653	17.9002	143.202
ceil	vector	float	100000000	0.0415412	2.40725	19.258
ceil	vector	double	1000	4.89311e-05	0.0204369	0.32699
ceil	vector	double	10000	9.75447e-06	1.02517	16.4027
ceil	vector	double	100000	1.33852e-05	7.47094	119.535
ceil	vector	double	1000000	5.92469e-05	16.8785	270.056
ceil	vector	double	10000000	0.00820631	1.21857	19.4972
ceil	vector	double	100000000	0.0771258	1.29658	20.7453
