func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00758843	263.559
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.00426877	1581.25
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.00833746	1919.05
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0154359	2024.5
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.0256128	2108.32
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.0412905	2076.75
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.0608117	2104.86
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.0891434	2044.46
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.12269	2037.65
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0281105	71.1478
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0890143	75.8305
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.209845	76.2469
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.408124	76.5699
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.685171	78.8124
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	1.09343	78.4228
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	1.63088	78.4851
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	2.32755	78.3012
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	3.19646	78.2114
