func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00841039	237.801
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0229771	293.771
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.05075	315.271
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0955933	326.906
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.169014	319.501
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.240227	356.955
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.344836	371.19
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.484335	376.289
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.657583	380.18
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0105289	189.954
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0332446	203.041
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.086057	185.923
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.159883	195.455
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.273966	197.105
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.41725	205.512
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.61748	207.294
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.840844	216.746
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	1.12682	221.863
