func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_asinh(CRS)	CRS	float	10000	10000	0.00238254	0.339973
m_asinh(CRS)	CRS	float	20000	20000	0.00424537	0.381593
m_asinh(CRS)	CRS	float	30000	30000	0.00635421	0.382423
m_asinh(CRS)	CRS	float	40000	40000	0.00842326	0.384649
m_asinh(CRS)	CRS	float	50000	50000	0.0105662	0.383298
m_asinh(CRS)	CRS	float	60000	60000	0.0126134	0.385304
m_asinh(CRS)	CRS	float	70000	70000	0.014747	0.384485
m_asinh(CRS)	CRS	float	80000	80000	0.0168504	0.384561
m_asinh(CRS)	CRS	float	90000	90000	0.0190767	0.382141
m_asinh(CRS)	CRS	float	100000	100000	0.021081	0.384232
m_asinh(CRS)	CRS	double	10000	10000	0.00231621	0.349709
m_asinh(CRS)	CRS	double	20000	20000	0.00458701	0.353171
m_asinh(CRS)	CRS	double	30000	30000	0.00690992	0.351668
m_asinh(CRS)	CRS	double	40000	40000	0.0091599	0.353716
m_asinh(CRS)	CRS	double	50000	50000	0.0113675	0.356279
m_asinh(CRS)	CRS	double	60000	60000	0.0136975	0.354809
m_asinh(CRS)	CRS	double	70000	70000	0.0158901	0.356826
m_asinh(CRS)	CRS	double	80000	80000	0.0182169	0.355713
m_asinh(CRS)	CRS	double	90000	90000	0.0204644	0.356229
m_asinh(CRS)	CRS	double	100000	100000	0.0227209	0.356499
