func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	5.03803e-05	19.849	238.188
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.00198195	2.01821	24.2185
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00802658	1.12128	13.4553
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.0158383	1.01021	12.1225
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.0130434	1.91669	23.0002
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.0347871	1.03487	12.4184
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.0451443	1.08541	13.0249
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.0577075	1.10904	13.3085
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.0620594	1.3052	15.6624
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0854349	1.17048	14.0458
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000966659	1.03449	24.8278
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00721917	0.55408	13.2979
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.0163456	0.550608	13.2146
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.0346893	0.461238	11.0697
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.0536161	0.466278	11.1907
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.0976921	0.368505	8.84412
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0554628	0.883476	21.2034
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0761267	0.840704	20.1769
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.108688	0.745254	17.8861
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.110337	0.906311	21.7515
