func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	6.563e-07	3.04739	6.09477
nrm2	vector	float	10000	5.85877e-06	3.41369	6.82738
nrm2	vector	float	100000	5.82003e-05	3.43641	6.87281
nrm2	vector	float	1000000	0.000535321	3.73608	7.47215
nrm2	vector	float	10000000	0.00531984	3.75951	7.51902
nrm2	vector	float	100000000	0.0532276	3.75745	7.5149
nrm2	vector	double	1000	1.2533e-06	1.59579	6.38315
nrm2	vector	double	10000	7.1547e-06	2.79537	11.1815
nrm2	vector	double	100000	7.15463e-05	2.79539	11.1816
nrm2	vector	double	1000000	0.000380023	5.26284	21.0513
nrm2	vector	double	10000000	0.00640029	3.12486	12.4994
nrm2	vector	double	100000000	0.0639402	3.12792	12.5117
