func	kind	prec	M	N	time[sec]	perf[GFLOPS]
matvec(CRS)	CRS	float	10000	10000	0.000185568	8.72995
matvec(CRS)	CRS	float	20000	20000	0.000832984	3.88963
matvec(CRS)	CRS	float	30000	30000	0.0012487	3.89205
matvec(CRS)	CRS	float	40000	40000	0.00163343	3.96712
matvec(CRS)	CRS	float	50000	50000	0.00205772	3.9364
matvec(CRS)	CRS	float	60000	60000	0.00247789	3.92269
matvec(CRS)	CRS	float	70000	70000	0.00285242	3.97557
matvec(CRS)	CRS	float	80000	80000	0.00325079	3.98672
matvec(CRS)	CRS	float	90000	90000	0.00366769	3.97525
matvec(CRS)	CRS	float	100000	100000	0.00408056	3.97005
matvec(CRS)	CRS	double	10000	10000	0.000568386	2.85018
matvec(CRS)	CRS	double	20000	20000	0.00123644	2.62042
matvec(CRS)	CRS	double	30000	30000	0.00185859	2.61488
matvec(CRS)	CRS	double	40000	40000	0.00246792	2.62569
matvec(CRS)	CRS	double	50000	50000	0.00310317	2.61024
matvec(CRS)	CRS	double	60000	60000	0.00368034	2.64106
matvec(CRS)	CRS	double	70000	70000	0.00429619	2.63955
matvec(CRS)	CRS	double	80000	80000	0.00492212	2.63301
matvec(CRS)	CRS	double	90000	90000	0.00555476	2.62478
matvec(CRS)	CRS	double	100000	100000	0.00611924	2.64739
