func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sum	vector	float	1000	1.34581e-05	0.0743045	0.297218
sum	vector	float	10000	1.30697e-05	0.765127	3.06051
sum	vector	float	100000	1.59551e-05	6.26759	25.0704
sum	vector	float	1000000	4.88743e-05	20.4607	81.8427
sum	vector	float	10000000	0.00047995	20.8355	83.342
sum	vector	float	100000000	0.0315082	3.17378	12.6951
sum	vector	double	1000	1.3497e-05	0.0740904	0.592723
sum	vector	double	10000	1.32799e-05	0.753016	6.02413
sum	vector	double	100000	1.63572e-05	6.1135	48.908
sum	vector	double	1000000	4.98056e-05	20.0781	160.625
sum	vector	double	10000000	0.00486665	2.0548	16.4384
sum	vector	double	100000000	0.0509645	1.96215	15.6972
