func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(Dense,Dense,Dense)	Dense	float	1000	1000	0.0001905	5.24934	62.9921
matadd(Dense,Dense,Dense)	Dense	float	2000	2000	0.000576816	6.93462	83.2155
matadd(Dense,Dense,Dense)	Dense	float	3000	3000	0.00115517	7.79104	93.4925
matadd(Dense,Dense,Dense)	Dense	float	4000	4000	0.0020553	7.78476	93.4171
matadd(Dense,Dense,Dense)	Dense	float	5000	5000	0.00323796	7.72092	92.651
matadd(Dense,Dense,Dense)	Dense	float	6000	6000	0.00458387	7.85362	94.2435
matadd(Dense,Dense,Dense)	Dense	float	7000	7000	0.00655026	7.48062	89.7675
matadd(Dense,Dense,Dense)	Dense	float	8000	8000	0.00795873	8.04149	96.4979
matadd(Dense,Dense,Dense)	Dense	float	9000	9000	0.00999988	8.1001	97.2012
matadd(Dense,Dense,Dense)	Dense	float	10000	10000	0.0122773	8.14513	97.7415
matadd(Dense,Dense,Dense)	Dense	double	1000	1000	0.000355078	2.81628	67.5907
matadd(Dense,Dense,Dense)	Dense	double	2000	2000	0.00102756	3.89271	93.4251
matadd(Dense,Dense,Dense)	Dense	double	3000	3000	0.00226914	3.96627	95.1904
matadd(Dense,Dense,Dense)	Dense	double	4000	4000	0.004074	3.92735	94.2563
matadd(Dense,Dense,Dense)	Dense	double	5000	5000	0.00627831	3.98196	95.5672
matadd(Dense,Dense,Dense)	Dense	double	6000	6000	0.00892472	4.03374	96.8098
matadd(Dense,Dense,Dense)	Dense	double	7000	7000	0.0120321	4.07243	97.7384
matadd(Dense,Dense,Dense)	Dense	double	8000	8000	0.0156406	4.09191	98.2058
matadd(Dense,Dense,Dense)	Dense	double	9000	9000	0.019707	4.11021	98.6451
matadd(Dense,Dense,Dense)	Dense	double	10000	10000	0.0242742	4.1196	98.8704
