func	kind	prec	M	N	time[sec]
transpose(Dense)	Dense	float	1000	1000	0.00186094
transpose(Dense)	Dense	float	2000	2000	0.00727073
transpose(Dense)	Dense	float	3000	3000	0.0231986
transpose(Dense)	Dense	float	4000	4000	0.0398279
transpose(Dense)	Dense	float	5000	5000	0.0817297
transpose(Dense)	Dense	float	6000	6000	0.148501
transpose(Dense)	Dense	float	7000	7000	0.236469
transpose(Dense)	Dense	float	8000	8000	0.319742
transpose(Dense)	Dense	float	9000	9000	0.434099
transpose(Dense)	Dense	float	10000	10000	0.571279
transpose(Dense)	Dense	double	1000	1000	0.00313736
transpose(Dense)	Dense	double	2000	2000	0.0132134
transpose(Dense)	Dense	double	3000	3000	0.0415495
transpose(Dense)	Dense	double	4000	4000	0.090416
transpose(Dense)	Dense	double	5000	5000	0.165345
transpose(Dense)	Dense	double	6000	6000	0.26516
transpose(Dense)	Dense	double	7000	7000	0.39615
transpose(Dense)	Dense	double	8000	8000	0.663563
transpose(Dense)	Dense	double	9000	9000	0.711627
transpose(Dense)	Dense	double	10000	10000	0.87486
