func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
mm_sub(Dense,Dense,Dense)	Dense	float	1000	1000	0.000802494	1.24612	14.9534
mm_sub(Dense,Dense,Dense)	Dense	float	2000	2000	0.00207536	1.92737	23.1285
mm_sub(Dense,Dense,Dense)	Dense	float	3000	3000	0.004943	1.82076	21.8491
mm_sub(Dense,Dense,Dense)	Dense	float	4000	4000	0.00880021	1.81814	21.8177
mm_sub(Dense,Dense,Dense)	Dense	float	5000	5000	0.0189458	1.31955	15.8346
mm_sub(Dense,Dense,Dense)	Dense	float	6000	6000	0.0355104	1.01379	12.1654
mm_sub(Dense,Dense,Dense)	Dense	float	7000	7000	0.05354	0.915204	10.9824
mm_sub(Dense,Dense,Dense)	Dense	float	8000	8000	0.0530488	1.20644	14.4772
mm_sub(Dense,Dense,Dense)	Dense	float	9000	9000	0.0776861	1.04266	12.5119
mm_sub(Dense,Dense,Dense)	Dense	float	10000	10000	0.0651142	1.53576	18.4291
mm_sub(Dense,Dense,Dense)	Dense	double	1000	1000	0.000163489	6.11661	146.799
mm_sub(Dense,Dense,Dense)	Dense	double	2000	2000	0.00571559	0.69984	16.7962
mm_sub(Dense,Dense,Dense)	Dense	double	3000	3000	0.0132236	0.680603	16.3345
mm_sub(Dense,Dense,Dense)	Dense	double	4000	4000	0.0147176	1.08713	26.0912
mm_sub(Dense,Dense,Dense)	Dense	double	5000	5000	0.0446248	0.560227	13.4455
mm_sub(Dense,Dense,Dense)	Dense	double	6000	6000	0.0526453	0.683822	16.4117
mm_sub(Dense,Dense,Dense)	Dense	double	7000	7000	0.0836485	0.585784	14.0588
mm_sub(Dense,Dense,Dense)	Dense	double	8000	8000	0.100294	0.638125	15.315
mm_sub(Dense,Dense,Dense)	Dense	double	9000	9000	0.105182	0.770097	18.4823
mm_sub(Dense,Dense,Dense)	Dense	double	10000	10000	0.150781	0.663211	15.9171
