func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_mul(CRS,CRS)	CRS	float	10000	10000	7.52801e-05	21.5196	86.0785
sm_mul(CRS,CRS)	CRS	float	20000	20000	0.00013531	23.9451	95.7802
sm_mul(CRS,CRS)	CRS	float	30000	30000	0.000585627	8.2988	33.1952
sm_mul(CRS,CRS)	CRS	float	40000	40000	0.00271349	2.38807	9.55228
sm_mul(CRS,CRS)	CRS	float	50000	50000	0.00412313	1.96453	7.85811
sm_mul(CRS,CRS)	CRS	float	60000	60000	0.00556831	1.74559	6.98236
sm_mul(CRS,CRS)	CRS	float	70000	70000	0.00700841	1.61806	6.47222
sm_mul(CRS,CRS)	CRS	float	80000	80000	0.00835249	1.55163	6.20653
sm_mul(CRS,CRS)	CRS	float	90000	90000	0.00958691	1.52082	6.0833
sm_mul(CRS,CRS)	CRS	float	100000	100000	0.0109617	1.47788	5.91151
sm_mul(CRS,CRS)	CRS	double	10000	10000	0.00014661	11.0497	88.3979
sm_mul(CRS,CRS)	CRS	double	20000	20000	0.00281336	1.15165	9.21319
sm_mul(CRS,CRS)	CRS	double	30000	30000	0.00610978	0.795445	6.36356
sm_mul(CRS,CRS)	CRS	double	40000	40000	0.00694483	0.933068	7.46455
sm_mul(CRS,CRS)	CRS	double	50000	50000	0.0113859	0.711407	5.69125
sm_mul(CRS,CRS)	CRS	double	60000	60000	0.0136771	0.710677	5.68542
sm_mul(CRS,CRS)	CRS	double	70000	70000	0.0152572	0.743256	5.94605
sm_mul(CRS,CRS)	CRS	double	80000	80000	0.0183936	0.704591	5.63673
sm_mul(CRS,CRS)	CRS	double	90000	90000	0.00912465	1.59787	12.7829
sm_mul(CRS,CRS)	CRS	double	100000	100000	0.0233632	0.693397	5.54717
