func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_reciprocal(CRS)	CRS	float	10000	10000	0.000477755	1.69543
m_reciprocal(CRS)	CRS	float	20000	20000	0.000812258	1.99444
m_reciprocal(CRS)	CRS	float	30000	30000	0.0012158	1.99868
m_reciprocal(CRS)	CRS	float	40000	40000	0.00161296	2.00874
m_reciprocal(CRS)	CRS	float	50000	50000	0.00201993	2.00502
m_reciprocal(CRS)	CRS	float	60000	60000	0.00242222	2.00642
m_reciprocal(CRS)	CRS	float	70000	70000	0.002867	1.97768
m_reciprocal(CRS)	CRS	float	80000	80000	0.00340213	1.90469
m_reciprocal(CRS)	CRS	float	90000	90000	0.00437779	1.66522
m_reciprocal(CRS)	CRS	float	100000	100000	0.00492454	1.64482
m_reciprocal(CRS)	CRS	double	10000	10000	0.000432251	1.87391
m_reciprocal(CRS)	CRS	double	20000	20000	0.000844867	1.91746
m_reciprocal(CRS)	CRS	double	30000	30000	0.0012694	1.91429
m_reciprocal(CRS)	CRS	double	40000	40000	0.0037541	0.863056
m_reciprocal(CRS)	CRS	double	50000	50000	0.00590419	0.685953
m_reciprocal(CRS)	CRS	double	60000	60000	0.00845868	0.574558
m_reciprocal(CRS)	CRS	double	70000	70000	0.0100756	0.562748
m_reciprocal(CRS)	CRS	double	80000	80000	0.0118468	0.546985
m_reciprocal(CRS)	CRS	double	90000	90000	0.0138682	0.525662
m_reciprocal(CRS)	CRS	double	100000	100000	0.0156294	0.518255
