func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
sm_add(Dense,Dense)	Dense	float	1000	1000	3.61538e-05	27.6596	221.277
sm_add(Dense,Dense)	Dense	float	2000	2000	0.000117106	34.1572	273.257
sm_add(Dense,Dense)	Dense	float	3000	3000	0.00466191	1.93054	15.4443
sm_add(Dense,Dense)	Dense	float	4000	4000	0.0106254	1.50583	12.0466
sm_add(Dense,Dense)	Dense	float	5000	5000	0.0172685	1.44772	11.5818
sm_add(Dense,Dense)	Dense	float	6000	6000	0.0265136	1.3578	10.8624
sm_add(Dense,Dense)	Dense	float	7000	7000	0.0364927	1.34273	10.7419
sm_add(Dense,Dense)	Dense	float	8000	8000	0.0383813	1.66748	13.3398
sm_add(Dense,Dense)	Dense	float	9000	9000	0.0437318	1.8522	14.8176
sm_add(Dense,Dense)	Dense	float	10000	10000	0.0552317	1.81055	14.4844
sm_add(Dense,Dense)	Dense	double	1000	1000	6.1719e-05	16.2025	259.239
sm_add(Dense,Dense)	Dense	double	2000	2000	0.00397585	1.00607	16.0972
sm_add(Dense,Dense)	Dense	double	3000	3000	0.0123357	0.729587	11.6734
sm_add(Dense,Dense)	Dense	double	4000	4000	0.0230398	0.694451	11.1112
sm_add(Dense,Dense)	Dense	double	5000	5000	0.0358656	0.697048	11.1528
sm_add(Dense,Dense)	Dense	double	6000	6000	0.045354	0.793755	12.7001
sm_add(Dense,Dense)	Dense	double	7000	7000	0.0732251	0.669169	10.7067
sm_add(Dense,Dense)	Dense	double	8000	8000	0.0570543	1.12174	17.9478
sm_add(Dense,Dense)	Dense	double	9000	9000	0.0606377	1.3358	21.3728
sm_add(Dense,Dense)	Dense	double	10000	10000	0.130311	0.767396	12.2783
