func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_add	float	1000	0.00183234	0.0010915	0.00436601	
sv_add	float	10000	0.00188889	0.0105882	0.0423529	
sv_add	float	100000	0.00300485	0.066559	0.266236	
sv_add	float	1000000	0.0124726	0.160351	0.641404	
sv_add	float	10000000	0.095927	0.208492	0.833967	
