func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.00248083	0.0326503	
m_tanh(CRS)	float	10000	10000	0.000450255	1.79898	
m_tanh(CRS)	float	100000	100000	0.00602883	1.34355	
m_tanh(CRS)	float	1000000	1000000	0.0605905	1.33684	
m_tanh(CRS)	double	1000	1000	9.63793e-05	0.840429	
m_tanh(CRS)	double	10000	10000	0.000739183	1.0958	
m_tanh(CRS)	double	100000	100000	0.0121322	0.667643	
m_tanh(CRS)	double	1000000	1000000	0.105137	0.770422	
