func	prec	M	N	time[sec]	perf[GFLOPS] 
mv_mul(CRS)	float	1000	1000	0.000869579	0.186297	
mv_mul(CRS)	float	10000	10000	0.000209082	7.74817	
mv_mul(CRS)	float	100000	100000	0.0134091	1.20814	
mv_mul(CRS)	float	1000000	1000000	0.134024	1.20874	
mv_mul(CRS)	double	1000	1000	3.03596e-05	5.33604	
mv_mul(CRS)	double	10000	10000	0.000254388	6.36822	
mv_mul(CRS)	double	100000	100000	0.0155417	1.04236	
mv_mul(CRS)	double	1000000	1000000	0.139197	1.16382	
