func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_div	float	1000	1.67233e-05	0.119594	0.478374	
sv_div	float	10000	2.61921e-05	0.763589	3.05436	
sv_div	float	100000	0.000130967	1.5271	6.10839	
sv_div	float	1000000	0.000904775	2.21049	8.84198	
sv_div	float	10000000	0.0254601	0.785544	3.14218	
sv_div	float	100000000	0.216018	0.925847	3.70339	
sv_div	double	1000	1.78464e-05	0.112067	0.896539	
sv_div	double	10000	3.85635e-05	0.518625	4.149	
sv_div	double	100000	0.000173152	1.15506	9.24046	
sv_div	double	1000000	0.001756	1.13895	9.11163	
sv_div	double	10000000	0.041046	0.487259	3.89807	
sv_div	double	100000000	0.477895	0.418502	3.34801	
