func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
sv_mul	float	1000	1.65425e-05	0.120901	0.483603	
sv_mul	float	10000	2.34842e-05	0.851636	3.40655	
sv_mul	float	100000	0.000113914	1.75571	7.02285	
sv_mul	float	1000000	0.000921572	2.17021	8.68082	
sv_mul	float	10000000	0.0263147	0.760031	3.04012	
sv_mul	float	100000000	0.231207	0.865027	3.46011	
sv_mul	double	1000	1.79509e-05	0.111415	0.89132	
sv_mul	double	10000	3.43036e-05	0.583029	4.66423	
sv_mul	double	100000	0.000144781	1.3814	11.0512	
sv_mul	double	1000000	0.00172625	1.15858	9.26864	
sv_mul	double	10000000	0.0471288	0.424369	3.39495	
sv_mul	double	100000000	0.444031	0.450419	3.60335	
