func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_add	float	1000	1.68265e-05	0.11886	0.713161	
vv_add	float	10000	2.50179e-05	0.799428	4.79657	
vv_add	float	100000	0.000114675	1.74406	10.4644	
vv_add	float	1000000	0.000939951	2.12777	12.7666	
vv_add	float	10000000	0.0203385	0.983359	5.90015	
vv_add	float	100000000	0.243198	0.822376	4.93425	
vv_add	double	1000	0.00764193	0.000261714	0.00314057	
vv_add	double	10000	0.00764963	0.0026145	0.031374	
vv_add	double	100000	0.000162168	1.23329	14.7995	
vv_add	double	1000000	0.00161955	1.23491	14.8189	
vv_add	double	10000000	0.0477288	0.419035	5.02841	
vv_add	double	100000000	0.455307	0.439264	5.27117	
