func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
xpay	float	1000	7.7135e-06	0.388929	1.03714	
xpay	float	10000	7.8743e-06	3.80986	10.1596	
xpay	float	100000	9.8996e-06	30.3043	80.8113	
xpay	float	1000000	3.31511e-05	90.4947	241.319	
xpay	float	10000000	0.00773265	3.87965	10.3457	
xpay	float	100000000	0.0297006	10.1008	26.9355	
xpay	double	1000	7.0855e-06	0.4234	2.25813	
xpay	double	10000	8.0387e-06	3.73195	19.9037	
xpay	double	100000	1.09723e-05	27.3416	145.822	
xpay	double	1000000	6.07057e-05	49.4188	263.567	
xpay	double	10000000	0.0092169	3.25489	17.3594	
xpay	double	100000000	0.0710936	4.21979	22.5056	
