func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_sub	float	1000	1.60651e-05	0.124493	0.746961	
vv_sub	float	10000	2.56402e-05	0.780025	4.68015	
vv_sub	float	100000	0.000137301	1.45666	8.73993	
vv_sub	float	1000000	0.000854776	2.33979	14.0388	
vv_sub	float	10000000	0.0308847	0.647569	3.88541	
vv_sub	float	100000000	0.240713	0.830863	4.98518	
vv_sub	double	1000	0.00746159	0.000268039	0.00321647	
vv_sub	double	10000	0.00600179	0.00333234	0.0399881	
vv_sub	double	100000	0.000136487	1.46534	17.5841	
vv_sub	double	1000000	0.00162996	1.22702	14.7243	
vv_sub	double	10000000	0.048651	0.411091	4.93309	
vv_sub	double	100000000	0.494517	0.404435	4.85322	
