func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
asum	float	1000	2.243e-07	4.45831	17.8333	
asum	float	10000	1.3327e-06	7.50356	30.0143	
asum	float	100000	8.6297e-06	11.5879	46.3516	
asum	float	1000000	1.82595e-05	54.766	219.064	
asum	float	10000000	0.000305092	32.777	131.108	
asum	float	100000000	0.0074148	13.4865	53.9462	
asum	double	1000	2.986e-07	3.34896	26.7917	
asum	double	10000	6.0219e-06	1.66061	13.2848	
asum	double	100000	9.444e-06	10.5887	84.7099	
asum	double	1000000	3.183e-05	31.4169	251.335	
asum	double	10000000	0.00721686	1.38564	11.0852	
asum	double	100000000	0.0153365	6.52039	52.1631	
