func	prec	M	N	time[sec]	perf[GFLOPS] 
matvec(CRS)	float	1000	1000	0.000626288	0.258667	
matvec(CRS)	float	10000	10000	0.0001889	8.57595	
matvec(CRS)	float	100000	100000	0.00953896	1.6983	
matvec(CRS)	float	1000000	1000000	0.105032	1.54239	
matvec(CRS)	double	1000	1000	2.94398e-05	5.50275	
matvec(CRS)	double	10000	10000	0.000222879	7.26852	
matvec(CRS)	double	100000	100000	0.0151713	1.0678	
matvec(CRS)	double	1000000	1000000	0.153228	1.05725	
