func	prec	M	N	time[sec]	perf[GFLOPS] 
m_tanh(CRS)	float	1000	1000	0.000504233	0.16064	
m_tanh(CRS)	float	10000	10000	0.00229039	0.353652	
m_tanh(CRS)	float	100000	100000	0.0226919	0.356955	
m_tanh(CRS)	float	1000000	1000000	0.222051	0.364782	
m_tanh(CRS)	double	1000	1000	0.000442634	0.182995	
m_tanh(CRS)	double	10000	10000	0.00364294	0.222348	
m_tanh(CRS)	double	100000	100000	0.0351258	0.2306	
m_tanh(CRS)	double	1000000	1000000	0.351945	0.230149	
