func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
vv_div	float	1000	1.66852e-05	0.119867	0.7192	
vv_div	float	10000	2.64822e-05	0.755224	4.53135	
vv_div	float	100000	0.000123941	1.61367	9.68205	
vv_div	float	1000000	0.000906253	2.20689	13.2413	
vv_div	float	10000000	0.0256633	0.779323	4.67594	
vv_div	float	100000000	0.212263	0.942226	5.65335	
vv_div	double	1000	1.86668e-05	0.107142	1.28571	
vv_div	double	10000	3.65916e-05	0.546574	6.55888	
vv_div	double	100000	0.000164102	1.21875	14.625	
vv_div	double	1000000	0.00179097	1.11671	13.4005	
vv_div	double	10000000	0.0456898	0.437734	5.25281	
vv_div	double	100000000	0.490668	0.407607	4.89129	
