func	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	float	1000	3.487e-07	5.73559	11.4712	
nrm2	float	10000	2.619e-06	7.6365	15.273	
nrm2	float	100000	9.4684e-06	21.1229	42.2458	
nrm2	float	1000000	2.56087e-05	78.0985	156.197	
nrm2	float	10000000	0.000358644	55.7657	111.531	
nrm2	float	100000000	0.00853471	23.4337	46.8674	
nrm2	double	1000	4.856e-07	4.11862	16.4745	
nrm2	double	10000	6.5519e-06	3.05255	12.2102	
nrm2	double	100000	1.1335e-05	17.6445	70.5779	
nrm2	double	1000000	3.2872e-05	60.8421	243.368	
nrm2	double	10000000	0.00729687	2.7409	10.9636	
nrm2	double	100000000	0.0153173	13.0572	52.2287	
