func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matadd(CRS,CRS,CRS)	CRS	float	1000	1000	0.0014611	0.110876	0.665254
matadd(CRS,CRS,CRS)	CRS	float	2000	2000	0.00202088	0.160327	0.961959
matadd(CRS,CRS,CRS)	CRS	float	4000	4000	0.00311209	0.20822	1.24932
matadd(CRS,CRS,CRS)	CRS	float	8000	8000	0.00541244	0.239448	1.43669
matadd(CRS,CRS,CRS)	CRS	float	16000	16000	0.00884667	0.292992	1.75795
matadd(CRS,CRS,CRS)	CRS	float	32000	32000	0.0148243	0.349696	2.09818
matadd(CRS,CRS,CRS)	CRS	float	64000	64000	0.0282984	0.366381	2.19829
matadd(CRS,CRS,CRS)	CRS	double	1000	1000	0.00129495	0.125102	1.50122
matadd(CRS,CRS,CRS)	CRS	double	2000	2000	0.00196075	0.165243	1.98292
matadd(CRS,CRS,CRS)	CRS	double	4000	4000	0.00301881	0.214654	2.57585
matadd(CRS,CRS,CRS)	CRS	double	8000	8000	0.00519507	0.249467	2.9936
matadd(CRS,CRS,CRS)	CRS	double	16000	16000	0.00982135	0.263915	3.16698
matadd(CRS,CRS,CRS)	CRS	double	32000	32000	0.0182999	0.28328	3.39935
matadd(CRS,CRS,CRS)	CRS	double	64000	64000	0.0359979	0.288017	3.4562
