func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
v_minus	vector	float	1000	0.00182632	0.00054755	0.0043804
v_minus	vector	float	2000	0.00185353	0.00107902	0.00863217
v_minus	vector	float	4000	0.00186967	0.00213942	0.0171154
v_minus	vector	float	8000	0.00188347	0.00424748	0.0339799
v_minus	vector	float	16000	0.00192156	0.00832658	0.0666127
v_minus	vector	float	32000	0.00220956	0.0144825	0.11586
v_minus	vector	float	64000	0.00249462	0.0256552	0.205242
v_minus	vector	float	128000	0.00310374	0.0412405	0.329924
v_minus	vector	float	256000	0.00436209	0.0586875	0.4695
v_minus	vector	float	512000	0.00625741	0.0818229	0.654583
v_minus	vector	float	1024000	0.0103589	0.0988518	0.790815
v_minus	vector	float	2048000	0.0180518	0.113452	0.907612
v_minus	vector	float	4096000	0.0342759	0.119501	0.956007
v_minus	vector	float	8192000	0.0681007	0.120293	0.96234
v_minus	vector	double	1000	0.00142627	0.000701128	0.0112181
v_minus	vector	double	2000	0.00143917	0.00138969	0.022235
v_minus	vector	double	4000	0.00144326	0.0027715	0.0443441
v_minus	vector	double	8000	0.00146525	0.00545981	0.087357
v_minus	vector	double	16000	0.00171593	0.00932441	0.149191
v_minus	vector	double	32000	0.00190526	0.0167956	0.26873
v_minus	vector	double	64000	0.00230169	0.0278057	0.44489
v_minus	vector	double	128000	0.00310293	0.0412514	0.660022
v_minus	vector	double	256000	0.004624	0.0553633	0.885813
v_minus	vector	double	512000	0.00745698	0.0686605	1.09857
v_minus	vector	double	1024000	0.0138283	0.0740508	1.18481
v_minus	vector	double	2048000	0.0264254	0.0775011	1.24002
v_minus	vector	double	4096000	0.0519412	0.0788584	1.26173
v_minus	vector	double	8192000	0.117917	0.0694724	1.11156
