func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
dot	vector	float	1000	2.649e-07	7.55002	30.2001
dot	vector	float	2000	2.889e-07	13.8456	55.3825
dot	vector	float	4000	6.025e-07	13.278	53.112
dot	vector	float	8000	1.6255e-06	9.84313	39.3725
dot	vector	float	16000	1.00343e-05	3.18906	12.7562
dot	vector	float	32000	6.9009e-06	9.27415	37.0966
dot	vector	float	64000	8.8575e-06	14.451	57.8041
dot	vector	float	128000	1.00599e-05	25.4476	101.79
dot	vector	float	256000	1.19699e-05	42.774	171.096
dot	vector	float	512000	1.64253e-05	62.3428	249.371
dot	vector	float	1024000	3.01234e-05	67.987	271.948
dot	vector	float	2048000	4.87025e-05	84.1025	336.41
dot	vector	float	4096000	0.000105809	77.4222	309.689
dot	vector	float	8192000	0.00121742	13.458	53.8319
dot	vector	double	1000	7.3e-07	2.73973	21.9178
dot	vector	double	2000	9.5e-07	4.21053	33.6842
dot	vector	double	4000	1.5077e-06	5.3061	42.4488
dot	vector	double	8000	7.82e-06	2.04604	16.3683
dot	vector	double	16000	9.6485e-06	3.31658	26.5326
dot	vector	double	32000	8.3307e-06	7.68243	61.4594
dot	vector	double	64000	9.2404e-06	13.8522	110.818
dot	vector	double	128000	1.10577e-05	23.1513	185.21
dot	vector	double	256000	1.50532e-05	34.0127	272.102
dot	vector	double	512000	2.78921e-05	36.7129	293.703
dot	vector	double	1024000	4.89801e-05	41.8129	334.503
dot	vector	double	2048000	0.000114243	35.8533	286.826
dot	vector	double	4096000	0.00510495	1.60472	12.8377
dot	vector	double	8192000	0.0128849	1.27157	10.1725
