func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_tanh(CRS)	CRS	float	1000	1000	0.000542638	0.149271
m_tanh(CRS)	CRS	float	2000	2000	0.000527387	0.307175
m_tanh(CRS)	CRS	float	4000	4000	0.000980618	0.330404
m_tanh(CRS)	CRS	float	8000	8000	0.00188749	0.343313
m_tanh(CRS)	CRS	float	16000	16000	0.00370877	0.349442
m_tanh(CRS)	CRS	float	32000	32000	0.00727297	0.356388
m_tanh(CRS)	CRS	float	64000	64000	0.0147144	0.352309
m_tanh(CRS)	CRS	double	1000	1000	0.000433266	0.186952
m_tanh(CRS)	CRS	double	2000	2000	0.000773742	0.209372
m_tanh(CRS)	CRS	double	4000	4000	0.00148508	0.21817
m_tanh(CRS)	CRS	double	8000	8000	0.00289475	0.223853
m_tanh(CRS)	CRS	double	16000	16000	0.00565041	0.229364
m_tanh(CRS)	CRS	double	32000	32000	0.0111779	0.231886
m_tanh(CRS)	CRS	double	64000	64000	0.022663	0.228743
