func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00581927	343.686
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0132482	509.504
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0310504	515.291
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0594309	525.821
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.102433	527.173
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.160859	533.077
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.233841	547.38
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.337411	540.142
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.443423	563.795
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.00928649	215.367
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0281057	240.165
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0630153	253.907
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.115723	270.041
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.197676	273.175
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.308955	277.549
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.457315	279.895
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.65829	276.854
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.911518	274.268
