func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,Dense,Dense)	Dense	float	1000	1000	1000	0.00864168	231.436
matmul(Dense,Dense,Dense)	Dense	float	1500	1500	1500	0.0189869	355.507
matmul(Dense,Dense,Dense)	Dense	float	2000	2000	2000	0.0593217	269.716
matmul(Dense,Dense,Dense)	Dense	float	2500	2500	2500	0.0763137	409.494
matmul(Dense,Dense,Dense)	Dense	float	3000	3000	3000	0.131201	411.582
matmul(Dense,Dense,Dense)	Dense	float	3500	3500	3500	0.172942	495.832
matmul(Dense,Dense,Dense)	Dense	float	4000	4000	4000	0.256988	498.078
matmul(Dense,Dense,Dense)	Dense	float	4500	4500	4500	0.352592	516.886
matmul(Dense,Dense,Dense)	Dense	float	5000	5000	5000	0.474095	527.321
matmul(Dense,Dense,Dense)	Dense	double	1000	1000	1000	0.0145846	137.131
matmul(Dense,Dense,Dense)	Dense	double	1500	1500	1500	0.0322029	209.609
matmul(Dense,Dense,Dense)	Dense	double	2000	2000	2000	0.0887034	180.376
matmul(Dense,Dense,Dense)	Dense	double	2500	2500	2500	0.116427	268.409
matmul(Dense,Dense,Dense)	Dense	double	3000	3000	3000	0.213943	252.403
matmul(Dense,Dense,Dense)	Dense	double	3500	3500	3500	0.345799	247.976
matmul(Dense,Dense,Dense)	Dense	double	4000	4000	4000	0.48498	263.928
matmul(Dense,Dense,Dense)	Dense	double	4500	4500	4500	0.697642	261.237
matmul(Dense,Dense,Dense)	Dense	double	5000	5000	5000	0.949181	263.385
