func	kind	prec	size	time[sec]	perf[GFLOPS]	mem[GB/s]
nrm2	vector	float	1000	0.000264718	0.00755522	0.0151104
nrm2	vector	float	10000	0.000261554	0.0764662	0.152932
nrm2	vector	float	100000	0.000261562	0.764638	1.52928
nrm2	vector	float	1000000	0.000504318	3.96575	7.9315
nrm2	vector	float	10000000	0.000902169	22.1688	44.3376
nrm2	vector	float	100000000	0.0046527	42.9858	85.9717
nrm2	vector	double	1000	0.000290479	0.00688518	0.0275407
nrm2	vector	double	10000	0.000304258	0.0657337	0.262935
nrm2	vector	double	100000	0.000310703	0.643702	2.57481
nrm2	vector	double	1000000	0.000586255	3.41148	13.6459
nrm2	vector	double	10000000	0.00131815	15.1728	60.691
nrm2	vector	double	100000000	0.00859192	23.2777	93.1107
