func	kind	prec	M	N	K	time[sec]	perf[GFLOPS]
matmul(Dense,CRS,Dense)	CRS	float	1000	1000	1000	0.0373239	4.34039
matmul(Dense,CRS,Dense)	CRS	float	1500	1500	1500	0.0514695	7.08186
matmul(Dense,CRS,Dense)	CRS	float	2000	2000	2000	0.102536	6.31975
matmul(Dense,CRS,Dense)	CRS	float	2500	2500	2500	0.13415	7.54753
matmul(Dense,CRS,Dense)	CRS	float	3000	3000	3000	0.168508	8.6524
matmul(Dense,CRS,Dense)	CRS	double	1000	1000	1000	0.0359734	4.50332
matmul(Dense,CRS,Dense)	CRS	double	1500	1500	1500	0.0587399	6.20532
matmul(Dense,CRS,Dense)	CRS	double	2000	2000	2000	0.0839818	7.71596
matmul(Dense,CRS,Dense)	CRS	double	2500	2500	2500	0.113155	8.94793
matmul(Dense,CRS,Dense)	CRS	double	3000	3000	3000	0.144374	10.0988
