func	kind	prec	M	N	time[sec]	perf[GFLOPS]	mem[GB/s]
matsub(CRS,CRS,CRS)	CRS	float	10000	10000	0.00100939	0.802463	9.62955
matsub(CRS,CRS,CRS)	CRS	float	20000	20000	0.00190822	0.84896	10.1875
matsub(CRS,CRS,CRS)	CRS	float	30000	30000	0.00292341	0.831221	9.97465
matsub(CRS,CRS,CRS)	CRS	float	40000	40000	0.00397125	0.815863	9.79036
matsub(CRS,CRS,CRS)	CRS	float	50000	50000	0.00471063	0.859758	10.3171
matsub(CRS,CRS,CRS)	CRS	float	60000	60000	0.00538837	0.901943	10.8233
matsub(CRS,CRS,CRS)	CRS	float	70000	70000	0.0064178	0.883481	10.6018
matsub(CRS,CRS,CRS)	CRS	float	80000	80000	0.0073957	0.876185	10.5142
matsub(CRS,CRS,CRS)	CRS	float	90000	90000	0.00855655	0.851979	10.2237
matsub(CRS,CRS,CRS)	CRS	float	100000	100000	0.00988231	0.819646	9.83576
matsub(CRS,CRS,CRS)	CRS	double	10000	10000	0.00104765	0.773156	18.5557
matsub(CRS,CRS,CRS)	CRS	double	20000	20000	0.0042041	0.385339	9.24812
matsub(CRS,CRS,CRS)	CRS	double	30000	30000	0.00860713	0.282324	6.77578
matsub(CRS,CRS,CRS)	CRS	double	40000	40000	0.00695999	0.465518	11.1724
matsub(CRS,CRS,CRS)	CRS	double	50000	50000	0.00983414	0.411831	9.88393
matsub(CRS,CRS,CRS)	CRS	double	60000	60000	0.0208984	0.232554	5.58129
matsub(CRS,CRS,CRS)	CRS	double	70000	70000	0.0216045	0.262445	6.29867
matsub(CRS,CRS,CRS)	CRS	double	80000	80000	0.0199968	0.324052	7.77724
matsub(CRS,CRS,CRS)	CRS	double	90000	90000	0.0151172	0.482234	11.5736
matsub(CRS,CRS,CRS)	CRS	double	100000	100000	0.044534	0.181883	4.3652
