func	kind	prec	M	N	time[sec]	perf[GFLOPS]
m_ceil(CRS)	CRS	float	10000	10000	0.000808204	1.00222
m_ceil(CRS)	CRS	float	20000	20000	0.000131294	12.3387
m_ceil(CRS)	CRS	float	30000	30000	0.000363942	6.67688
m_ceil(CRS)	CRS	float	40000	40000	0.00135399	2.39292
m_ceil(CRS)	CRS	float	50000	50000	0.00215133	1.88255
m_ceil(CRS)	CRS	float	60000	60000	0.00289525	1.67861
m_ceil(CRS)	CRS	float	70000	70000	0.00334289	1.69614
m_ceil(CRS)	CRS	float	80000	80000	0.00376533	1.72097
m_ceil(CRS)	CRS	float	90000	90000	0.00421598	1.72914
m_ceil(CRS)	CRS	float	100000	100000	0.00461829	1.7539
m_ceil(CRS)	CRS	double	10000	10000	0.0001332	6.08107
m_ceil(CRS)	CRS	double	20000	20000	0.000859973	1.88378
m_ceil(CRS)	CRS	double	30000	30000	0.00260876	0.931475
m_ceil(CRS)	CRS	double	40000	40000	0.00359286	0.901789
m_ceil(CRS)	CRS	double	50000	50000	0.00425093	0.952732
m_ceil(CRS)	CRS	double	60000	60000	0.00471354	1.03107
m_ceil(CRS)	CRS	double	70000	70000	0.00658423	0.861148
m_ceil(CRS)	CRS	double	80000	80000	0.00873668	0.741701
m_ceil(CRS)	CRS	double	90000	90000	0.0100787	0.723305
m_ceil(CRS)	CRS	double	100000	100000	0.0110231	0.73482
